country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,unit_multiplier,unit_of_measure,observation_status,observation_confidentaility,time_period_activity_related_to_when_the_data_are_collected,current_age
Australia,AU,AUS,36,Proportion of population using non-piped improved drinking water sources,2017,2.670224091106385,Total,,%,,,,Total
Australia,AU,AUS,36,Proportion of population using non-piped improved drinking water sources,2018,2.657000856481203,Total,,%,,,,Total
Australia,AU,AUS,36,Proportion of population using non-piped improved drinking water sources,2019,2.643287199383253,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using non-piped improved drinking water sources,2000,32.30674437225304,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using non-piped improved drinking water sources,2001,30.97242868294906,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using non-piped improved drinking water sources,2002,29.64127908907484,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using non-piped improved drinking water sources,2003,28.31272313424929,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using non-piped improved drinking water sources,2004,26.98704788748816,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using non-piped improved drinking water sources,2005,25.664515533732,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using non-piped improved drinking water sources,2006,24.3448536712088,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using non-piped improved drinking water sources,2007,23.02781217127168,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using non-piped improved drinking water sources,2008,21.71389047512884,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using non-piped improved drinking water sources,2009,20.40283952240445,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using non-piped improved drinking water sources,2010,19.09105552539391,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using non-piped improved drinking water sources,2011,17.77910079533623,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using non-piped improved drinking water sources,2012,16.46730031872734,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using non-piped improved drinking water sources,2013,15.15576939531678,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using non-piped improved drinking water sources,2014,13.84505241689829,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using non-piped improved drinking water sources,2015,12.53546890428971,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using non-piped improved drinking water sources,2016,11.22734435292807,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using non-piped improved drinking water sources,2017,9.920998935509973,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using non-piped improved drinking water sources,2018,8.616756448629779,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using non-piped improved drinking water sources,2019,7.315100447652659,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using non-piped improved drinking water sources,2020,6.393161063514764,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using non-piped improved drinking water sources,2021,5.626748020994826,Total,,%,,,,Total
Azerbaijan,AZ,AZE,31,Proportion of population using non-piped improved drinking water sources,2022,4.871093712335237,Total,,%,,,,Total
Bahamas,BS,BHS,44,Proportion of population using non-piped improved drinking water sources,2000,2.496919460099946,Total,,%,,,,Total
Bahamas,BS,BHS,44,Proportion of population using non-piped improved drinking water sources,2001,2.437109838819936,Total,,%,,,,Total
Bahamas,BS,BHS,44,Proportion of population using non-piped improved drinking water sources,2002,2.377300217539911,Total,,%,,,,Total
Bahamas,BS,BHS,44,Proportion of population using non-piped improved drinking water sources,2003,2.317490596259901,Total,,%,,,,Total
Bahamas,BS,BHS,44,Proportion of population using non-piped improved drinking water sources,2004,2.257680974979891,Total,,%,,,,Total
Bahamas,BS,BHS,44,Proportion of population using non-piped improved drinking water sources,2005,2.197871353699867,Total,,%,,,,Total
Bahamas,BS,BHS,44,Proportion of population using non-piped improved drinking water sources,2006,2.138061732419857,Total,,%,,,,Total
Bahamas,BS,BHS,44,Proportion of population using non-piped improved drinking water sources,2007,2.078252111139804,Total,,%,,,,Total
Bahamas,BS,BHS,44,Proportion of population using non-piped improved drinking water sources,2008,2.018442489859794,Total,,%,,,,Total
Bahamas,BS,BHS,44,Proportion of population using non-piped improved drinking water sources,2009,1.95863286857977,Total,,%,,,,Total
Bahamas,BS,BHS,44,Proportion of population using non-piped improved drinking water sources,2010,1.898823247299759,Total,,%,,,,Total
Bahamas,BS,BHS,44,Proportion of population using non-piped improved drinking water sources,2011,1.839013626019735,Total,,%,,,,Total
Bahamas,BS,BHS,44,Proportion of population using non-piped improved drinking water sources,2012,1.779204004739725,Total,,%,,,,Total
Bahamas,BS,BHS,44,Proportion of population using non-piped improved drinking water sources,2013,1.719394383459715,Total,,%,,,,Total
Bahamas,BS,BHS,44,Proportion of population using non-piped improved drinking water sources,2014,1.659584762179691,Total,,%,,,,Total
Bahamas,BS,BHS,44,Proportion of population using non-piped improved drinking water sources,2015,1.599775140899681,Total,,%,,,,Total
Bahamas,BS,BHS,44,Proportion of population using non-piped improved drinking water sources,2016,1.599775140899681,Total,,%,,,,Total
Bahamas,BS,BHS,44,Proportion of population using non-piped improved drinking water sources,2017,1.599775140899681,Total,,%,,,,Total
Bahamas,BS,BHS,44,Proportion of population using non-piped improved drinking water sources,2018,1.599775140899681,Total,,%,,,,Total
Bahamas,BS,BHS,44,Proportion of population using non-piped improved drinking water sources,2019,1.599775140899681,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using non-piped improved drinking water sources,2000,2.597224918197469,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using non-piped improved drinking water sources,2001,2.458134869818991,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using non-piped improved drinking water sources,2002,2.319044821440514,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using non-piped improved drinking water sources,2003,2.179954773062022,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using non-piped improved drinking water sources,2004,2.040864724683544,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using non-piped improved drinking water sources,2005,1.901774676305052,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using non-piped improved drinking water sources,2006,1.762684627926575,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using non-piped improved drinking water sources,2007,1.623594579548154,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using non-piped improved drinking water sources,2008,1.484504531169662,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using non-piped improved drinking water sources,2009,1.345414482791185,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using non-piped improved drinking water sources,2010,1.206324434412693,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using non-piped improved drinking water sources,2011,1.067234386034215,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using non-piped improved drinking water sources,2012,.9281443376557377,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using non-piped improved drinking water sources,2013,.7890542892772459,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using non-piped improved drinking water sources,2014,.6499642408987683,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using non-piped improved drinking water sources,2015,.5108741925203333,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using non-piped improved drinking water sources,2016,.3717841441418557,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using non-piped improved drinking water sources,2017,.2326940957633639,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using non-piped improved drinking water sources,2018,.0936040473848863,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using non-piped improved drinking water sources,2019,0,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using non-piped improved drinking water sources,2020,0,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using non-piped improved drinking water sources,2021,0,Total,,%,,,,Total
Bahrain,BH,BHR,48,Proportion of population using non-piped improved drinking water sources,2022,0,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using non-piped improved drinking water sources,2000,88.06184064453767,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using non-piped improved drinking water sources,2001,87.96881846425514,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using non-piped improved drinking water sources,2002,87.83112441454209,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using non-piped improved drinking water sources,2003,87.68912014502131,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using non-piped improved drinking water sources,2004,87.5430813975849,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using non-piped improved drinking water sources,2005,87.39356714548086,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using non-piped improved drinking water sources,2006,87.23969560643951,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using non-piped improved drinking water sources,2007,87.08174498168586,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using non-piped improved drinking water sources,2008,86.91998387030452,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using non-piped improved drinking water sources,2009,86.75469238593192,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using non-piped improved drinking water sources,2010,86.58527558869987,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using non-piped improved drinking water sources,2011,86.4122921934166,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using non-piped improved drinking water sources,2012,86.23720268295422,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using non-piped improved drinking water sources,2013,86.06115609993262,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using non-piped improved drinking water sources,2014,85.88328261325545,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using non-piped improved drinking water sources,2015,85.70473919243749,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using non-piped improved drinking water sources,2016,85.52494828227427,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using non-piped improved drinking water sources,2017,85.34448499420148,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using non-piped improved drinking water sources,2018,85.16365479168786,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using non-piped improved drinking water sources,2019,84.98245032061111,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using non-piped improved drinking water sources,2020,84.80087320156298,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using non-piped improved drinking water sources,2021,84.59025350316256,Total,,%,,,,Total
Bangladesh,BD,BGD,50,Proportion of population using non-piped improved drinking water sources,2022,84.34723382739116,Total,,%,,,,Total
Barbados,BB,BRB,52,Proportion of population using non-piped improved drinking water sources,2000,1.627225130890025,Total,,%,,,,Total
Barbados,BB,BRB,52,Proportion of population using non-piped improved drinking water sources,2001,1.518324607329845,Total,,%,,,,Total
Barbados,BB,BRB,52,Proportion of population using non-piped improved drinking water sources,2002,1.409424083769608,Total,,%,,,,Total
Barbados,BB,BRB,52,Proportion of population using non-piped improved drinking water sources,2003,1.300523560209413,Total,,%,,,,Total
Barbados,BB,BRB,52,Proportion of population using non-piped improved drinking water sources,2004,1.19162303664919,Total,,%,,,,Total
